,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
2910,month main dakurani and roop only zoot मचिन् escape due सति huh nun,0.1779,positive
2911,hay sold out wandering himself ghomey haram himself account अप्नय् home valon,0,neutral
2912,growth the way escape do vais they per bat,0.5106,positive
2913,did salmon move fan chance per arrah भैजन् but bharat unk li eide unk on the side nun,0.2846,positive
2914,air less back protect marriage to do paid karung padosiyo jn haram krede years poli c taking mazboor jae nun,0.323,positive
2915,hey bc sera sweeter bak londay time सथ् per busy hotay nature,0,neutral
2916,www good more beauty swan anv mineral nun,0.7902,positive
2917,canal grate got know year bless thank alaa ow ayab trulli nun,0.6486,positive
2918,oooh good bless fun xxx bgb m nun,0.8402,positive
2919,in bay bulk खन्दनोन् hijrat sb k लुत्वय pyron gore shroud लशेन् उथैन् them,0,neutral
2920,birthday help line born may hippie son हेइदेन् the film the world fire,0.0772,positive
2921,tottenham liverpool support liverpool bc nhi variety nhi dekhung nhi nun,0.4019,positive
2922,leiter pure india face depart devotees punishment will get jinky himself degre edu c sambhaleg nun,-0.4019,negative
2923,time bey jahan temporari emotion hein श्य्द् therefore delhi bhar jat लेकिन् jahan perman love nun,0.6369,positive
2924,lark congratul follow wish mubarak stay j live c omplet wh money money of you happiness nun,0.743,positive
2925,shan naz guess hummer bag august to you बेदाम् बिक्जयेन्ग the buzz prophet,0,neutral
2926,such salamat what mom ug,0,neutral
2927,who take place bad sole problem न्त् मिनुत् ले c तुर् the gift bohut assn nun,-0.5106,negative
2928,pm pm jane dober bharat baney hardik सुभ्कम्नयेआस bharatvarsh world,0,neutral
2929,main ran every superb song best horror since शन्दर्,0.6808,positive
2930,hear sir sorri baat country me circar lead nun,0,neutral
2931,parisian team dirty child yes जिसय् man keep yes chor yes nun,0.6369,positive
2932,pakistani media band rat to channel band honey per nach gun done want at तमम् want nun,-0.2023,negative
2933,good very the request country li thought country li do ak true country,0.6908,positive
2934,away sharp array nhe sal dull every ring the vessel yes त्म्हय् the new accident the statement yes vise she the captain,-0.1027,negative
2935,rein brow return home pappu will pay pet walk that&#39;s right भोओल् to you jac take un paydeg august,-0.1027,negative
2936,harder parma fuck hard siddhukuitpolit wholesale bottom chor polit ghost bad you nun,-0.8658,negative
2937,june halfway thou year mind blow phew nun,0,neutral
2938,j side main zardari jail sindhi unintelligent jaskat गरेएब् aaj,-0.4588,negative
2939,human gutta photo post aaj kal kanhai they jisk both take living nun,0,neutral
2940,tax the fourth eclipse samaroh her years kareng the bun sakeng your,0,neutral
2941,cm up s regard rates up be ravat more perm parsad दुन्,0,neutral
2942,birthday hippie hippie jais friends the world चोते delhi only,0.4767,positive
2943,boy false nhi feku nun,0,neutral
2944,pintuchaudhari nyaz nazays speak up angry heart mistake,-0.128,negative
2945,village fast  feel jai bub बलक्नथ् monkey me self hippie hot panchayatbar,0,neutral
2946,main pus bjp web mt crop emot सथ् playing win remember,0.6808,positive
2947,people country great expect form parliament pp modiji velcom,0.6249,positive
2948,re re re circar आन् liber society shok वतवरन् some write trouble angry w nun,-0.7184,negative
2949,more joy day nation first hindustan hippie jai जवन् jai india वन्द् only जिन्दबद्,0.624,positive
2950,face video tax sweet come gall deg besharam letter देलेत् nhi will nun,0.4588,positive
2951,sweet amethi worker j nhi visible bjp die dirty shakal but,-0.34,negative
2952,sir age jay may mari bat kahn mullet poor रसन दनय् what,-0.4767,negative
2953,hardik more avm सुभ्कम्नय् superior narendra,0.5809,positive
2954,bad elect cum j,-0.5423,negative
2955,parisian armada match iccwc musalmano as much as as much as humi mazboat kr look after abuse free charity nun,0.2263,positive
2956,someone country laugh congress abus that&#39;s it abuse the trees on behnji are,-0.1531,negative
2957,human sherman thou rashid you भेएम्,0,neutral
2958,smile friday birthday great day hippie delhi more nun,0.765,positive
2959,per no c work attend bogie by some to speak,-0.296,negative
2960,pure parisian man fly atankvadi clear then cray went sorry nhi v. owl chat nun,0.3182,positive
2961,elector vital shankar choose number thought to walk nhi,0.3612,positive
2962,use twitter bolung bur bhosad the bun ग्य चुचियन् husband latak ga,0,neutral
2963,congress har do itching bub bad choudhri fit,-0.25,negative
2964,boyfriend coffee husband meshestori dont she left nun,0,neutral
2965,time upper cast lower cast सुध्रोग् everi nonsense nun,-0.5994,negative
2966,she ram bharat the vote jai वन्द् only jai,0,neutral
2967,call punjabi worst white people parisian is internet prisoner that of course walkable andian,-0.8225,negative
2968,love job new love every right ion think ever life yes im hippie nun,0.9022,positive
2969,dear sir jay word i hum aliganj area hybrid cuffie time sewer tut post coinage हुम्न् b,0.3818,positive
2970,j pride dodh won nun,0.7269,positive
2971,new india problem develop need mind communal velcom powerti न्त् only violenc c,-0.4019,negative
2972,bc my video bc will had gyi ar escape layt dirty tho take बग्वन्,-0.296,negative
2973,thank lord bless see made grate even sun that&#39;s it s पिनकमलिलीत् unseen binibi nun,0.6486,positive
2974,thank wear nation dress open done us proud c eremoni c w c,0.6808,positive
2975,one break grandfather actual dead sorri bill life hi,-0.6486,negative
2976,tax iron media count his hindumuslim to do leisure mileg socheng,0,neutral
2977,great leader sir pray god good health hurry up thick vp iye jai,0.886,positive
2978,india super power start take the bangay edu c flakes liber hurtur c,0.5994,positive
2979,proved pleas new band द्थ् मालम् गरेएब् hull द्थ् polyc करेन् bjp circar,0,neutral
2980,hindustan shan brother to know decar second gift give jt salut,0.5859,positive
2981,wolverin becher screen houseful badshah wound nhi naive nun,-0.2732,negative
2982,yeah darling on make happen take world love embrace fire gun explode space nun,0.8271,positive
2983,panel legend great win let s hope s onward upward comb jayatan absolute vervsu nun,0.8957,positive
2984,parisian t world cup gay by ludak nun,0,neutral
2985,certify s judge qazi ess bete done cheez faisal curling patwariyo khof understand arah how nun,0,neutral
2986,elect you elect c omplet gyay circar the bun gyi water see take the condition,0,neutral
2987,well done time well host good job apexanvr next wee therefore ours also feru nk nun,0.7269,positive
2988,amethi chaplooson back congratul memory just oops gujari will stay vitori nun,0,neutral
2989,shame extreme without any reason घदरी c atif बन्त् brigade nun,-0.4767,negative
2990,need worry near gandhi left then some open hoag family वलोन् nun,-0.4404,negative
2991,feel krishna beauty written reverence her impossible do अस्म्बव्ह् diti रधक्रिश्न् govardhan nun,0.5859,positive
2992,grace today mark year mubarak ahead muslin around allah khilafatmahmediya khilafatde nun,0.4215,positive
2993,video huavideo start use thick see nhi dr dmk lyrics j,0,neutral
2994,sale terrorist sale kashmir youth pucca भग्मदर्चोद् pucca hum devotee,-0.4767,negative
2995,arab sardhar abe lode work nhi in fourteen dung write i name,0,neutral
2996,parisian shame casey य्र् to you mustaqubil keh rhi the same country bando the corridor ग्य् य्र्र्,-0.4767,negative
2997,bad near like serious brow british s sal mistake ace say mistake nun,-0.7269,negative
2998,kashmir pass abe ooh ooh dog baat keep nun,0,neutral
2999,ssrajput humor thank cf jind nun,0.5574,positive
3000,manage bless dura proved c motiv spiritu master in etc. power paramba in crip guidenc,0.4215,positive
3001,bolt press c vodfon val duty airtel bolt nun,0,neutral
3002,indian muslin hope better speech encourage face palm nun,0.8442,positive
3003,mendol,0,neutral
3004,good more rockstar ply bless j pop save sumiran परमर्थ् ball bakshan nun,0.8467,positive
3005,english c rusd madarchod चुदन् bolt j. भद्व्,0,neutral
3006,contrat sir inderjit of you delhi h,0,neutral
3007,congress prove anti nation like slogan per न्त् वन्द् मथरम् भरथ् the forehead jai nun,0.0516,positive
3008,ask st department age mistake however tri nun,-0.34,negative
3009,vote hindu r muslim stock hocker due god nun,0.2732,positive
3010,rape rape pm rajasthan you c लेकिन् ghatna issue banay,-0.886,negative
3011,hit us hit harder like dumb guy deal already got money अ cc उस् nun,-0.2023,negative
3012,यच्न ranna hogsong bad भिशन् be nun,-0.5423,negative
3013,us prayer वालकुम् salam kosh stay nun,0,neutral
3014,paper leak student naab tehsildar hazro grace mehnat also ferr justice nun,0.5859,positive
3015,bring get well soon rest again zur inshallah thek yes nun,0.5859,positive
3016,hindu vein major feliber see you demo ccré son गोवेर्न् chunnek authority nhi,0.0772,positive
3017,spiral bar spiral wax weighbaj jai speak up jai you surrey सोन्क्त् qt jaig rohingya,0.4215,positive
3018,kyysonvootwithpaniasmanan w yes the moment body you nun,0.4019,positive
3019,train coach attend toilet fan band me ओभ् the staff,0.3182,positive
3020,log land forfeit gye tonti chor stock agile mar fugitive sowing bb,0,neutral
3021,congress tmc खतम् to do li bjp loading zurich nhi खतम् jayengi nun,0,neutral
3022,good more more good hhhhh vais take a bath will man dhansu wali,0.7485,positive
3023,censor report world class word like move year best perform miles excel bharat listen and nun,0.7717,positive
3024,yes boss jalv avhad saheb limb get off nun,0.4019,positive
3025,a jisk pa ज़मेएन् haus kissan until fund to plan salan to give,0,neutral
3026,media indian media foreign buy okt takut only mostly pitcher चत्न् the woman,0,neutral
3027,like cut love ashy human latest song youtub mahi kesari story parineeti hindi support swar,0.8074,positive
