,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,CALC_SCORE,CALC_SENTIMENT_LABEL
4167,4167,mamataarrestsrambhakt chant jai shri ram enough get brand goon west bengal assert ident crime nan,0,negative,-3.0,negative
4168,4168,sala kyi mob lunch madarchod marja nan,0,negative,-5.0,negative
4169,4169,prvo ja da uporedim nase nataln kart nema vise smisla ovako da zajebavam nan,1,neutral,0.0,neutral
4170,4170,parent school jaya kro futur bn jyega school mirza ghalib aam bht pasand nan,1,neutral,3.0,positive
4171,4171,sambit fought hard elect fought well congratul spirit cont nan,2,positive,0.0,neutral
4172,4172,ameer vespa chalat chetak naseeb nan,1,neutral,0.0,neutral
4173,4173,fan captain afg sy match jeet waho nz aus ind eng etc khwab haraskta nan,1,neutral,3.0,positive
4174,4174,vika muddopar baat chalegi shehzad pappu 70 saalon chori ghotal,1,neutral,0.0,neutral
4175,4175,lanat aesi ghatya orton lanat aesi program krni walon nan,0,negative,0.0,neutral
4176,4176,mansa devi mandir mountain cliff dikhta nan,1,neutral,0.0,neutral
4177,4177,kaluv kutt khujli khaaya kutta nan,0,negative,0.0,neutral
4178,4178,aajkal bacch sort possibl bcos see done nan,2,positive,0.0,neutral
4179,4179,ind kapil namaskar good suggest let tweet twitter act jai shree ram nan,2,positive,3.0,positive
4180,4180,hume aasha kishano samsyaon samaj kr behatar behatar parinaam nikal kr dog,2,positive,2.0,positive
4181,4181,absenc high felt mama luv alway may 29th wil never,2,positive,0.0,neutral
4182,4182,sad shame khattar govt bahaduri huyi aurat per haat uthana nan,1,neutral,-2.0,negative
4183,4183,younus fast without sehri nt wake till iftaar say ask famili dinner instead nan,1,neutral,0.0,neutral
4184,4184,bhayi rajnath 2nd posit chali gayi nan,1,neutral,0.0,neutral
4185,4185,sunoo perfect answer friend said humesha ach dost rhein gay miss school friend,2,positive,1.0,positive
4186,4186,eh realli nt give fuck nuzzl cheek smile nan,1,neutral,-1.0,negative
4187,4187,rubika logo respect karni aati bekar baat kart rahat nan,0,negative,-3.0,negative
4188,4188,sale crackhead muze lga sane hoga naaaaa nan,0,negative,0.0,neutral
4189,4189,madarchod chut mullo paidai deshdrohi ant jaldi vala,0,negative,-5.0,negative
4190,4190,subha allah mashaallah nan,2,positive,0.0,neutral
4191,4191,wish happi delight birthday sir alway favourit actor,2,positive,2.0,positive
4192,4192,v good pic great sir hero us khobyon waja sub aaag geo hero,2,positive,2.5,positive
4193,4193,wow nice abir like want marri mishti ladki shaadi karni sasur nan,1,neutral,2.5,positive
4194,4194,hurri philip white led bulb back 10,1,neutral,0.0,neutral
4195,4195,person much infect madhar chodi nan,0,negative,0.0,neutral
4196,4196,congratul mene 21mar jeet bhavishyavani nan,2,positive,3.0,positive
4197,4197,subhkamnay may god grant strength nan,1,neutral,1.3333333333333333,positive
4198,4198,faroukou absolut bro watch karan arjun year wonder experi blockbust song,2,positive,0.0,neutral
4199,4199,veri true nt need worri mass devta aka king,1,neutral,0.0,neutral
4200,4200,ishaikh white parent go engag go tell friend invit brown parent shadi hojy nan,0,negative,0.0,neutral
4201,4201,maa chut stupid tumhari pad aukat nhi hungn liy phle khd,0,negative,-2.0,negative
4202,4202,hame ghanta farak padta socht shehzad jee,1,neutral,0.0,neutral
4203,4203,ankush dusr baap tag kara mc jhandu land boln kuch,0,negative,-4.0,negative
4204,4204,ez1403 chutiy googl edit tumhar dimag hard disk jehad naam virus,0,negative,-2.5,negative
4205,4205,mbharat love mom dad maa baap sabk kismat mai nhi jiski kismat mai,2,positive,0.5,positive
4206,4206,two comment dekh fan 1 percent nhi maa behen kart atulchutri nan,0,negative,0.5,positive
4207,4207,desh samsyay givt liy chalkeng samasyao liy challang hsmar nan,1,neutral,0.0,neutral
4208,4208,fyda nhi krne ristedar contractor nhi contractor ristedar bna internal,1,neutral,-2.0,negative
4209,4209,best sangharsh karo,0,negative,0.5,positive
4210,4210,mamata suno mulayam mat bano verna naam parti sirf hindu us,0,negative,0.0,neutral
4211,4211,happi birthday favorit gemini love marji nan,2,positive,3.0,positive
4212,4212,uditraj agar jit jate evm thik faltu nautanki bacho rona band karo lolyp,0,negative,-2.6666666666666665,negative
4213,4213,well perform boy thank god izzat rakh thodi pakistan 10 wicket defeat bachan kely thank nan,2,positive,1.6666666666666667,positive
4214,4214,song mileya mileya happi end veri underr nan,1,neutral,0.0,neutral
4215,4215,badhai new respons prant sangathn mantri full confid th,2,positive,3.0,positive
4216,4216,upsssc exam delay cancel es per debat kyo jabab lena bala age,1,neutral,-1.0,negative
4217,4217,assalaam alaikum humbl request look expand activ order better reach l,1,neutral,1.3333333333333333,positive
4218,4218,left stop potus win signific reelect ca nt even imagin left,1,neutral,1.5,positive
4219,4219,thank much team ranjha ranjha kardi especi bhola saturday w,2,positive,2.5,positive
4220,4220,mull khalid baiman kharab comment nhi kareg nan,1,neutral,-2.5,negative
4221,4221,sarfarazahm massiv respect captain sarfraz wear nation dress world cup jeeto haaro,2,positive,0.0,neutral
4222,4222,aadarniya narendra vinati iran oil import krupaya zero nah kijiy america dadagir,1,neutral,3.0,positive
4223,4223,zeeshan09 ramadan teesra jumma mubarak megastar bhaijaan nd salmaniac god bless pro nan,2,positive,1.5,positive
4224,4224,ganda mulq kis munh india baatein banata india sakhti issk,0,negative,0.0,neutral
4225,4225,hate bloodi ekta kapoor nt deserv multital actor like harshad pehl khud hc,0,negative,-0.5,negative
4226,4226,go back manirul islam sir manirul islam bjp maat lijiy vote pehl hindu mar,0,negative,-4.0,negative
4227,4227,kutto bhonkn bhikh mangn alawa logo pass kaam nhi baat toi,0,negative,-2.0,negative
4228,4228,reserv polit mai cahi chaie jais padh 90 lae 40 pich rhae nan,0,negative,0.0,neutral
4229,4229,honbl goyal may ask mann baat offic miss use nan,1,neutral,-2.0,negative
4230,4230,bijli taar nich ghar lagta registr map pass karwaya nan,1,neutral,0.0,neutral
4231,4231,[ special vote ] 06jan sat 730 pm utc start bts world tour wembley stadium armi think first nan,1,neutral,0.0,neutral
4232,4232,mumtaz begam janta daba khoj uska naam jai shree ram jai shree ram jai shree ram jai sh,0,negative,0.0,neutral
4233,4233,even though whatsapp saw first show love twitter fam ramadan mubarak,1,neutral,3.0,positive
4234,4234,tari hate best way possibl,0,negative,0.0,neutral
4235,4235,jb jais ghatiya maansikta waal patrakaar news chanel parti prawakta,0,negative,0.0,neutral
4236,4236,journey one mani success setback struggl go seemanch continu constit nan,1,neutral,2.0,positive
4237,4237,congratul sir happi hamar pm bne dil welcom kart thanku much sir indi,2,positive,0.0,neutral
4238,4238,wazir allah karam khan banda pakistan dia humein suba sham dua kr allah,2,positive,3.0,positive
4239,4239,arr bro said thought even like surya hat,1,neutral,2.0,positive
4240,4240,4 jabki main nokri karn person 5 nokri nikal de tumhari jyda sallri,1,neutral,0.0,neutral
4241,4241,bevakoof vipaksh prajarantra ang media govt sawal karn nan,0,negative,0.0,neutral
4242,4242,wah wah bhuat khub janab nan,2,positive,0.0,neutral
4243,4243,atal baatein sach sabit aaj bjp dum doobara sarkar banai janta congress mazak wa,2,positive,3.0,positive
4244,4244,give shit rat bul rat,0,negative,-4.0,negative
4245,4245,bts see trivia love vcr mujh tums pyaar jaant magar jee sakt tumhar nan,2,positive,3.0,positive
4246,4246,akhilesh bhaiya sarkar jhooth yadav seva aayog likh bole 56 sdm 86 yadav huve,1,neutral,0.0,neutral
4247,4247,khan9 bilkul champion trophi jeeti har jeet rehti nan,2,positive,0.0,neutral
4248,4248,gurram hope loos nan,2,positive,2.0,positive
4249,4249,thanku much rab saint dr use guidanc pledgeagainstcorrupt nan,2,positive,0.0,neutral
4250,4250,sidhu mant congress main jake ult sedh bayan sekar khud mitti paleet li nan,1,neutral,0.0,neutral
4251,4251,hr18 omg soo cuuut nan,2,positive,0.0,neutral
4252,4252,ak50 scene theatr 5th june salman khan theatr hugega usk chutiy fan khayeng bharat nan,0,negative,-0.5,negative
4253,4253,pure desh vishwa nivedan desh kanoon saman nagrik,1,neutral,0.0,neutral
4254,4254,asal nay khiyalat islam tou taleem musalman per farz taleem hou,1,neutral,0.0,neutral
4255,4255,public bs fekn mantri chahiy mantri fekta public lapet ti public ism khush bs nan,0,negative,3.0,positive
4256,4256,mp happi birthday lokpriya vidhyak manniya nagendra rathor vidhansbha chetra bhojpur nan,2,positive,0.0,neutral
4257,4257,bae sali buddh sambhal marn umar kya2 sala crimin plastic,0,negative,0.0,neutral
4258,4258,mai pehl manta jyada 58 vote opposit udhar hoga baaki logo,1,neutral,0.0,neutral
4259,4259,jane kitno life abaad khushaal kr madarchod chor dalalo chori kr te neech ta kr te bhagw,0,negative,-4.0,negative
4260,4260,tweet pure world cup kaam ayegi nan,1,neutral,0.0,neutral
4261,4261,sbi new parliament member dil bdai deta hun v asha hun ash visva sejanta apko desh v des,2,positive,2.0,positive
4262,4262,zaman gham alawa kuch dekha aajkal umme duniya naya rishta jodn taak kaafir pre,1,neutral,0.0,neutral
4263,4263,jb tk ander bughuz nikley ga daarhi topi sy dhoka ja skta hy allah class sy doooor rekhi nan,1,neutral,0.0,neutral
4264,4264,repost aghori shiva har har mahadev mahadev mahak bholebaba bholenath bambambhol,2,positive,-3.0,negative
4265,4265,experi whether feku bjp fed lap dog media surviv without target attack nan,0,negative,-1.0,negative
4266,4266,sir en logo khyal kr lain pak boht aesi es mehnghai dour 2time khana nai kha pa rhi nan,1,neutral,0.0,neutral
4267,4267,muze jitana jitaana jeet gay khush huy,2,positive,3.0,positive
4268,4268,like dedic fan sonam drug addict role itna inspir hokar 2 rs nasha karn lage nan,0,negative,2.5,positive
4269,4269,munafiqat dekhein mulk lootn waloon khalaf tweet itna ghussa,1,neutral,0.0,neutral
4270,4270,sayeth jerri falwel jr unto nonbeliev let hath gone real estat ventur favori nan,1,neutral,0.0,neutral
4271,4271,congratul sowmya akka one intellig yet humbl earth person,2,positive,0.0,neutral
4272,4272,khud fake news edit vedio report krte unh ferk pata chlega edit nhii fake dgree,0,negative,-3.0,negative
4273,4273,happi birthday airbus50 best regard ecuador tame ep ecu nan,1,neutral,3.0,positive
4274,4274,govt fail hojati usey nikaal baahir phenk deta laat khaan mian,0,negative,-2.0,negative
4275,4275,ind mamata jai shri ram,1,neutral,0.0,neutral
4276,4276,agar tumhar jais chu idea india sekoolar muslim vote chillak economi campaign chalat feku would nt hv nan,0,negative,0.0,neutral
4277,4277,dekho bada pkmkb bhag gaha bhadw bada uchal fake follow bot scr,0,negative,-3.0,negative
4278,4278,manmohan singh aay elect bjp candid nahin jeeta sirf,1,neutral,-2.0,negative
4279,4279,hpsc paper cancel krne irada nhi dikhaya ais sarkaar vishv,1,neutral,-1.5,negative
4280,4280,thank dear shahrukh love encourag nan,2,positive,2.3333333333333335,positive
4281,4281,actual apk bare decid muskil breakdown scene amaz,2,positive,-2.0,negative
4282,4282,inshallha today pakistan win icc world cup 2019 nan,2,positive,4.0,positive
4283,4283,tv debat vipax jaayega godi media trp kam jaayegi andh bhakti bandh karn,0,negative,0.0,neutral
4284,4284,haro jeeto alway,2,positive,0.0,neutral
4285,4285,ca nt wait full releas intezaar nan,2,positive,0.0,neutral
4286,4286,bhut bhut badhai subhkamnay take oath cm printmafia facebook com printmafia nan,2,positive,3.0,positive
4287,4287,good luck thank run vhi mini marathon tomorrow aid trust nan,2,positive,2.25,positive
4288,4288,guyz brother 1st singl titl sung satishyadav compos pen fav,1,neutral,0.0,neutral
4289,4289,lol raison show us sexi adam sharon scene see rey sharon say whatev,1,neutral,3.0,positive
4290,4290,krishnan bjp trah ralli nikalen support main jais bjp,1,neutral,2.0,positive
4291,4291,69 hello nutella thak becom moot nt interact much pero hope becom great friend,1,neutral,2.5,positive
4292,4292,buttni wese kam nhi lykin phr nosheen ahmad churail buttni nam lunga nan,1,neutral,-2.0,negative
4293,4293,saansad bann liy hamaar mithila taraf badhai mai apk acch bhavish,1,neutral,3.0,positive
4294,4294,digit nt understand wrong baba sanya himalaya,1,neutral,-2.0,negative
4295,4295,congress usk thikedaro veer savarkar gaddar ghosit krne lge rhe gandhi jaiso des,1,neutral,-3.0,negative
4296,4296,sharma madamji mee arr guu aadmi agar aaisa karegi muslim vo,0,negative,0.0,neutral
4297,4297,masha allah r termndous effort creat great interest segment us chul bu,2,positive,2.0,positive
4298,4298,msgiloveyou dhan dhan satguru aasra good morn guru nic day love papa nan,2,positive,3.0,positive
4299,4299,hun yeah dead interact nhi krti nan,1,neutral,-1.3333333333333333,negative
4300,4300,veri nice dhan dhan satguru aasra good night nan,2,positive,3.0,positive
4301,4301,phone dusra phone factori reset kais kare android secret tric,1,neutral,0.0,neutral
4302,4302,fav batsman fav fast bowler fav spin twin chahal fav captain nan,2,positive,0.0,neutral
4303,4303,bohut bohut subhkamnay sir alway pride nan,2,positive,0.0,neutral
4304,4304,harami saal video clear bol kha bade matlab saal,0,negative,-1.5,negative
4305,4305,apku pakistan mubarak 27thramazan happyindependenceday may allah alway bless pakistan best,2,positive,2.5,positive
4306,4306,sun saal thapd sula dunga rajneeti mat kr baap aulad faridab,0,negative,0.0,neutral
4307,4307,bhaut bhaut bhadhyai app hamar new india defenc minist bane bas request,2,positive,0.0,neutral
4308,4308,good morn pyar gurupaa plzzzz bless sewasimran nd parmarth stayawayfromhypocrici,1,neutral,2.6666666666666665,positive
4309,4309,mohobbat good nyt pita dhan dhan satguru aasra m sorri mistak kind forgiv nan,2,positive,2.5,positive
4310,4310,beg pm life aimim presid barrist asaduddin owaisi quoet tweet raju bangay nan,1,neutral,0.0,neutral
4311,4311,fatymah dhoka good thing help us understand peopl world nan,2,positive,2.5,positive
4312,4312,chhattisgarh bane bhopun chamcha das nan,0,negative,0.0,neutral
4313,4313,ram ram dosto good night,1,neutral,3.0,positive
4314,4314,ja bhadv ag baar hamar home minist baar galat shabd mat use warna troll,0,negative,-3.0,negative
4315,4315,sir due respect evm wajah hamar desh kal wahi jitega,1,neutral,0.0,neutral
4316,4316,rahul gandhi arvind kajerw kyo sukh muh kaho chokidar chor dhekadiya juan chor ima,0,negative,0.0,neutral
4317,4317,secretofposit saint dr singh insan dhan dhan satguru aasra,1,neutral,0.0,neutral
4318,4318,allah pakistan awam sunn khud candid hee sun ly,1,neutral,0.0,neutral
4319,4319,baat joint famili system ga gher main amna samna ga nan,2,positive,0.0,neutral
4320,4320,chor izat han pakistan sb baray chor nawaz sharif choriya karnay izzat welldon,0,negative,2.0,positive
4321,4321,har jagah madam sir,1,neutral,-3.0,negative
4322,4322,aaj bses may maynay 6 complaint kari light sahi status close kuch pata custom care may,1,neutral,2.0,positive
4323,4323,31 sang chal dhoop kinaar chhaaon stumbleduponthison stillstuckher maharashtra nan,2,positive,0.0,neutral
4324,4324,hmaray saray maslay e ping ajkal tou emul hacker raaj tencent walay ban,1,neutral,-2.0,negative
4325,4325,nilesh56 dar lau de jake chat le za yaz baap lulli nan,0,negative,-3.0,negative
4326,4326,advic dhyaan dena boy ghabrana,1,neutral,0.0,neutral
4327,4327,extrem welcom decis though latemodi jada imag kharab congress godi media nan,1,neutral,-3.0,negative
4328,4328,happi birthday iqbal saqi allah pak apko lambi umar ata farmi kush rho piyari nan,2,positive,0.0,neutral
4329,4329,war game one best doctor stori ever btw hill glad die,1,neutral,0.25,positive
4330,4330,congratul pm sir mai eshwar kaamna hun eshwar lambi umar de bharat jaati dil,2,positive,0.0,neutral
4331,4331,babasiddiqueiftaar2019 pichl saal baar baba rakhi shandaar iftaar parti,2,positive,0.0,neutral
4332,4332,kee sha thank much tristan nan,2,positive,2.0,positive
4333,4333,nsharif zak lanat ese bete maa qabar nah,0,negative,0.0,neutral
4334,4334,fenku congress boln believ nhi krta nan,0,negative,-2.0,negative
4335,4335,gaan lip sync unk mayn gaan hit lip sync,1,neutral,0.0,neutral
4336,4336,singh hearti congratul vest huge respons dealt immedi nan,2,positive,1.0,positive
4337,4337,singh thore sir sabs ach father aapk pass etn,2,positive,0.0,neutral
4338,4338,india walon tatti ilawa fikar washroom banwalo tatti krna aes har jaga gand,0,negative,-3.6666666666666665,negative
4339,4339,wish best luck hope see good work least 5 year warna band pichl 5 salo baji nan,2,positive,2.4,positive
4340,4340,aktu jayga dena kidnap wow love song m hyderabad m come kolkata ei,2,positive,3.5,positive
