,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
2597,"seeing people straight away from roshan bombay train, i am happy to see people from bhoak.",0.6808,positive
2598,teri okt gaddaro ktalu chatn ki hi na,0,neutral
2599,kamalak mulk pakistan koi behen bhayon ko nahi bul sakt koi najaiz bachon ko ?????? nun,0,neutral
2600,i don&#39;t think so,0,neutral
2601,"there is not only excitement from the country, god is sorry for the last 5 years.",-0.2091,negative
2602,ind good final got discuss any tm jaw,0.4404,positive
2603,afganisthan khela nahin paaye yeh kya khein kheineng yeh aag bakke,0,neutral
2604,this is the app that is responsible for your duty.,0.3182,positive
2605,"you are very busy, bittu bhai ???????????",0,neutral
2606,how to get rid of acne on your heart in pakistan,0.6369,positive
2607,what is the meaning of peace with peace?,0.7906,positive
2608,sad khusra beaten & bigger hold month,-0.7096,negative
2609,sexually transmitted infections ?? nun,0,neutral
2610,way see miles fuck cyrus org nan,-0.5423,negative
2611,saran hume chai purush ayogvant mein &#39;sright mein&#39; sright human right jis din mein &#39;sright ke knan,0,neutral
2612,७ i have not paid any attention to you,0,neutral
2613,you do not have the permission required to post.,0,neutral
2614,"dear amit sahji, i hope that you will fulfill your responsibilities in the national interest.",0.886,positive
2615,c अन्&#39;त् वैत्चन्द्रात् जब् * मेहन्दि लगि गि मेरे हथ * ?????? eidulfitr ?? c ओमिङ्सोओन् नन्,0,neutral
2616,abid ali nunn,0,neutral
2617,south africa has a situation where no one will play even if they are harjeng c and c19.,0.0516,positive
2618,come on ???? thanku muchrealli mayanlot ??????,0,neutral
2619,indye hindutva bhagwa terrorist terrorist jahil kutt hai ink munh nahi lagna,-0.886,negative
2620,dhandhan satguru ter hi asra bahi ji pop ji bless u &amp; family bless ji thnksh bhai ji ???? nun,0.7622,positive
2621,inc claude 6283347818 hag mer phone klvi fudu sal bkwa mari j re load nun,0,neutral
2622,dionysusmeath is also not a gossip monger,0.1326,positive
2623,"thank you very much, sir, for your support.",0.6369,positive
2624,thank you so much for the opportunity.,0.6486,positive
2625,modi ji plzzzzzz sal kuchkam krlijieg deshman halat kharb ho rahe videson apni pehchan se j,0,neutral
2626,"it is not a sight to see the police, there is no hate for me;",0.4585,positive
2627,they are not afraid of the 20th century,0,neutral
2628,true matter happen c an&#39;ntsee amm cri unk har aix ansu dilpe jak lagt hai nan,0.4404,positive
2629,people who are watching the video or watching the photo are blind.,-0.4019,negative
2630,"from the wake of the morning, the issue of hollywood has to be seen all over the world.",0,neutral
2631,bakwa bandh karmeanlove punjabi / urdu nun,0,neutral
2632,c sp.,0,neutral
2633,stealth view,-0.0772,negative
2634,manicongratul mumplayes mumpubji game bankarv dejij jiss children healthy educ perfoc,0.4019,positive
2635,adhiraj becher started crying after being interviewed ?? nun,-0.5362,negative
2636,log c is not own,0,neutral
2637,give mon month notice go specie date time nan,0,neutral
2638,"sachin pilot, the best of the best in punjab.",0.8555,positive
2639,imran sir u great bigfan aphmes se garibo ke liyol boltni c a sirnn,0.6249,positive
2640,hasgaha show kid ( art & craft ) win starcitizen arrow commerce son cool doe mean co nan,0.7269,positive
2641,"if you are going to have an implant, say 150826181 in kejriw, then the implant will not work.",0,neutral
2642,he is right,0,neutral
2643,why do you want to have a problem with people for 1 month,-0.34,negative
2644,siddiqui but chum trust parisian public silk india daily base spoil,0.6652,positive
2645,it is said that devotion to the lord is not to be taken lightly.,0.4588,positive
2646,navz chord zardari chor faryl chor khaqan abbasi chor maryam white chor shahbaz chor niazi c,0,neutral
2647,mast bakr fus vindi bouncpakfunvch vivpakcv c19nn.,0,neutral
2648,27th ramadan mubarak family may allah bless upon family nun,0.4215,positive
2649,amanna english acc apt hindi matlabchchi ko ijjat nahi sakt forigin ko de,0,neutral
2650,ac work complain great issue said quit staff ni had hair pass,0.3818,positive
2651,arey parveen pakistan chola jai nc ayy giri park jor gith mhar koth bahr,0,neutral
2652,the rest of the kurti chor which the bachi api has only saved in london.,0.4215,positive
2653,shame tum loge paar paah jahil ho thing goth u smaj ja,-0.4767,negative
2654,happy birthday brother smith wait watch boy ball ?? nan,0.6199,positive
2655,damak kharab imdvasemk jag hasan ali nan,0,neutral
2656,good more kiril ?? sorry delay best response possible ??,0.7348,positive
2657,it will serve nabson mandel to tabbrah! the not unlike the dogs of nesseh nelson,0,neutral
2658,badshah thank sab sahi hai bro ?? ?? ur ultim ??????????? nun,0.5362,positive
2659,they do not have the power to control the flow of light.,0,neutral
2660,"you&#39;re not saying that you&#39;re in love, you&#39;re not in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love, you&#39;re in love.",0.9916,positive
2661,gaddi of the country is harmi kejriv suver ?? ?????????? ?? army ?? ????? mangat hai sadak ki ??,0,neutral
2662,"it&#39;s not that i don&#39;t love you, it&#39;s that i don&#39;t love you, it&#39;s that i don&#39;t love you, it&#39;s that i don&#39;t love you.",0.9571,positive
2663,dialransu india meri koi led nahi aarahi hai,0,neutral
2664,malvik ji bahut din aap dikhni c a shandar tajge good afternoon,0.4404,positive
2665,dad look 's good rush govern dispensari good nan,0.7003,positive
2666,"the upliftment of hindus and muslims, and the italian malkin of beth himself, is not a common practice.",0,neutral
2667,andre ct des champs- om espus1 giletsjoun super ambianc destourist per millier enfin revit,0.7717,positive
2668,happy birthday pura ?? sorri semalam pukul 930 dahtidur ?? nun,0.6868,positive
2669,you don&#39;t have to think about the death of a prisoner like khokhar agar umar.,-0.7096,negative
2670,dear sarah i request pleas make video emerge like video much special,0.7783,positive
2671,"the people who were not happy with the film, but the people who have not paid the money",-0.2498,negative
2672,"as soon as modi becomes a leader, india will change direction",0,neutral
2673,narendra modi will be sworn in again today.,0,neutral
2674,"these new wheelchairs have been relocated to pakistan, but they are still open. nun",0,neutral
2675,"pakistan will not win, but pakistan will not win very soon.",-0.7306,negative
2676,tiwari 7 simply beauti yar god bless ?????? nun,0.7059,positive
2677,rahul resigning gandhi gandhilam will not be bothered;,0.016,positive
2678,"sir, i do not answer all your questions.",0,neutral
2679,c ongress has blocked vote kc jitvay 2015 mode for bjp 2013,-0.2732,negative
2680,what is the best way to get rid of clutter you don&#39;t need?,0.6369,positive
2681,pakpasthalwar pajam pat nhi yeh pajam kahan aay ge pakistani kameez k nehei?,0,neutral
2682,worst thing ever his poetry is too much and i don&#39;t remember too much ?? nun,-0.6662,negative
2683,modi ji is not our common man,0,neutral
2684,"hawk ???????? if you are smart enough to take this number, you will not be able to do it.",0.6168,positive
2685,old day - sorri bibi ab se nhi hog s sorri ???? - &#39;skype ?? novday - sour,0,neutral
2686,lou ayushmann - tire depress ?? सेएके उते पि cतुर् - खुश्तन्दरुस्त् ?? ayushman is not just you,-0.6322,negative
2687,lowe sadashivro bhau ?? ???????????????? vant ????,0.3527,positive
2688,piyush goyal does not have to be framed as c is not to become his &quot;rail&quot;,0,neutral
2689,mindsay aftari ki davat hya zohran nahi den nan,0,neutral
2690,you don&#39;t have to die in the middle of nowhere,-0.5994,negative
2691,good ?? र्निङ्पित जि ~ ?? dhan dhan satguru ter hi asr ?? bless kap u mind averytim ???? ble nun,0.7691,positive
2692,good morning india,0.4404,positive
2693,this is not a bad thing at all.,0.431,positive
2694,there is no such thing as a mediocre family.,-0.296,negative
2695,don&#39;t even think about how much you want to give to hanumansingh.,0.0772,positive
2696,ghamand ki parakastha tum jant ki naukar ho bholo mat momin begum jo jant sir,0,neutral
2697,moment remember heart apply eye miracle cell number 7 bajraigi brian one day all nan,0.8519,positive
2698,may the country of mainpur give you a lot of money for the future and hope that you will be in the next 5 years.,0.4404,positive
2699,"due to the kind of journalism filled in, he should be incarcerated for the time he spent on his nevrosome boy.",0,neutral
2700,एदु c भत् ज़द एदु c सम्न कुत्त ज्य उसको शेएए के जग एक्ष् उस् बोल्न वलि ॥। ॥ ! nun,0,neutral
2701,&amp; happy anniversaries,0.5719,positive
2702,ter ghumar mere ghum hm sb ghom 1 hai shhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh khhnehh pakisteni teyam ko a,0,neutral
2703,adarniya ravi bhai sahab aapko bjp ki jeet par bahut bahut subhkamnaya abvesno devi me ke darsan karnan,0,neutral
2704,teri ma ka fud venchod gadar armi assisin bastard nan,-0.6808,negative
2705,why do you want to become a muslim nation? why don&#39;t you join?,0.4329,positive
2706,"as the sun begins to recede, so does the bjp.",0,neutral
2707,smean bachpansy imran hasmi ki fanthi haha ??,0.5204,positive
2708,cat republican indian tranquil dart nan,0.0516,positive
2709,# ???? _ ????? _ ???????? sant rampal zee - kabir saheb suprem god lives satlocome four,0.4696,positive
2710,"respect is the same heart, how many times do you win ???? not inspired",0.8868,positive
2711,best wishes to you for the best of the best in the indian subcontinent.,0.9349,positive
2712,r good leader like dr satyr i hope u state assembly,0.8074,positive
2713,can sleep ready give marry woman dream father may little boy not w nan,0.5423,positive
2714,c ongrat sir ur nevminist abkheleg india tabhi badheg india nan,0,neutral
2715,absolute look nay hart religion need support,0.4019,positive
2716,wonder agar chapter idpe pade hote toh shayed yeh nahi pucht. ???? nun,0,neutral
2717,1sahi kah puj ji apn ais murkhhar har desh badn chahiyo jo deshdrohi ko sirf sikhai heye nahi,0,neutral
2718,"pappa did not accept the reservation, and did not make the connection",-0.2924,negative
2719,today first time feel right path goutam sabk sath sabk vik sabk viswasthankan nan,0,neutral
2720,"fake feminine is your husband&#39;s name, like the name of a small commissioner, there is a lot of disruption in the life of a woman.",-0.4767,negative
2721,"only after you have gone through jet pog koi nh dag, you have to ask yourself",0.4939,positive
2722,"unsaved, not just by means of khiladi bbc?",0,neutral
2723,you don&#39;t understand the slowness of the indian jury.,0,neutral
2724,1992 lost w but world cup 2007 lost w & coach die lost,-0.9169,negative
2725,this is not the end of the story.,0,neutral
2726,> play young 's rout 's cinnamon roll ?? heaaarttttttt ???????? baby boy ?? must proteccccccc,0.5204,positive
2727,prime minister modi &#39;safety armor v india&#39; woman help,0.4019,positive
2728,2019 pulwam attak k badak humde desh ke badheen khiladi zeebibi mediya pe ehi boleth india with pistakin,0,neutral
2729,chlorid marzi hgrk psppasi lagangi yahn frey miljn tzhi nan,0,neutral
2730,cosmetolog job might great fit click link big see special artist,0.8519,positive
2731,make-lead soon pleas get well soon ?? pleas take care rest well sleep well eat well ?? @  nan,0.89,positive
2732,refer look need streak away point nan,0,neutral
2733,peri after one serve like earache she allah karachiit away perform role elder all,0.3612,positive
2734,kadbji nahi ais kuchh nahi hog nan,0,neutral
2735,the assyrians are not able to flourish,0,neutral
2736,"if you want to keep your distance, you have to keep your eyes peeled.",0.0772,positive
2737,it is important to note that this is not the case in the united states.,0.5574,positive
2738,"why have you been messing with your country, who is not, but who is certain?",0.3919,positive
2739,maa is not trampled under the feet because someone is trouncing her parents with paro,0,neutral
2740,ma klode teri amm kya tune dharm ko chod diya hvenchod randi kb,0,neutral
2741,2 ?? 4 ?? hey ngg wss miss hehe ?? say arrowndang ah ?? goodlu c ks olleg life mge f kagdn,-0.3736,negative
2742,may god bless you with lord narendra modi,0.5994,positive
2743,mr.,0,neutral
2744,[ulang] berhubungkakk jinvat kemaren rambutnya varna ungu ?? if aku adain give avay pulse 10 k untuk 3 orang pemen,0,neutral
